date;activity
2008-12-04 02:09:51;bed right, pressure mat ON
2008-12-04 02:09:55;bed right, pressure mat OFF
2008-12-04 02:09:57;bed right, pressure mat ON
2008-12-04 02:09:58;bed right, pressure mat OFF
2008-12-04 02:10:07;bed right, pressure mat ON
2008-12-04 02:10:08;bed right, pressure mat OFF
2008-12-04 02:10:08;bed right, pressure mat ON
2008-12-04 02:10:09;bed right, pressure mat OFF
2008-12-04 02:10:12;bed right, pressure mat ON
2008-12-04 02:10:13;bed right, pressure mat OFF
2008-12-04 02:10:21;bed right, pressure mat ON
2008-12-04 02:10:22;bed right, pressure mat OFF
2008-12-04 02:10:24;bed right, pressure mat ON
2008-12-04 02:10:25;bed right, pressure mat OFF
2008-12-04 02:10:26;bed right, pressure mat ON
2008-12-04 02:10:27;bed right, pressure mat OFF
2008-12-04 02:10:29;bed right, pressure mat ON
2008-12-04 02:10:30;bed right, pressure mat OFF
2008-12-04 02:10:33;bed right, pressure mat ON
2008-12-04 02:10:40;bed right, pressure mat OFF
2008-12-04 02:10:41;bed right, pressure mat ON
2008-12-04 02:10:42;bed right, pressure mat OFF
2008-12-04 02:10:43;bed right, pressure mat ON
2008-12-04 02:10:44;bed right, pressure mat OFF
2008-12-04 02:10:46;bed right, pressure mat ON
2008-12-04 02:10:47;bed right, pressure mat OFF
2008-12-04 02:10:50;bed right, pressure mat ON
2008-12-04 02:10:51;bed right, pressure mat OFF
2008-12-04 02:11:01;bed right, pressure mat ON
2008-12-04 02:11:02;bed right, pressure mat OFF
2008-12-04 02:11:04;bed right, pressure mat ON
2008-12-04 02:11:13;bed right, pressure mat OFF
2008-12-04 02:11:21;bed right, pressure mat ON
2008-12-04 02:11:22;bed right, pressure mat OFF
2008-12-04 02:11:32;bed right, pressure mat ON
2008-12-04 02:11:33;bed right, pressure mat OFF
2008-12-04 02:11:41;bed right, pressure mat ON
2008-12-04 02:11:42;bed right, pressure mat OFF
2008-12-04 02:11:44;bed right, pressure mat ON
2008-12-04 02:11:45;bed right, pressure mat OFF
2008-12-04 02:11:56;bed right, pressure mat ON
2008-12-04 02:11:57;bed right, pressure mat OFF
2008-12-04 02:12:01;bed right, pressure mat ON
2008-12-04 02:12:02;bed right, pressure mat OFF
2008-12-04 02:12:10;bed right, pressure mat ON
2008-12-04 02:12:14;bed right, pressure mat OFF
2008-12-04 02:12:22;bed right, pressure mat ON
2008-12-04 02:12:23;bed right, pressure mat OFF
2008-12-04 02:12:26;bed right, pressure mat ON
2008-12-04 02:12:27;bed right, pressure mat OFF
2008-12-04 02:12:42;bed right, pressure mat ON
2008-12-04 02:12:48;bed right, pressure mat OFF
2008-12-04 02:12:55;bed right, pressure mat ON
2008-12-04 02:12:56;bed right, pressure mat OFF
2008-12-04 02:13:00;bed right, pressure mat ON
2008-12-04 02:13:01;bed right, pressure mat OFF
2008-12-04 02:13:03;bed right, pressure mat ON
2008-12-04 02:13:04;bed right, pressure mat OFF
2008-12-04 02:13:10;bed right, pressure mat ON
2008-12-04 02:13:21;bed right, pressure mat OFF
2008-12-04 02:13:27;bed right, pressure mat ON
2008-12-04 02:13:28;bed right, pressure mat OFF
2008-12-04 02:13:31;bed right, pressure mat ON
2008-12-04 02:13:32;bed right, pressure mat OFF
2008-12-04 02:13:34;bed right, pressure mat ON
2008-12-04 02:13:35;bed right, pressure mat OFF
2008-12-04 02:13:36;bed right, pressure mat ON
2008-12-04 02:13:37;bed right, pressure mat OFF
2008-12-04 02:13:39;bed right, pressure mat ON
2008-12-04 02:13:40;bed right, pressure mat OFF
2008-12-04 02:13:48;bed right, pressure mat ON
2008-12-04 02:13:49;bed right, pressure mat OFF
2008-12-04 02:13:55;bed right, pressure mat ON
2008-12-04 02:13:56;bed right, pressure mat OFF
2008-12-04 02:14:09;bed right, pressure mat ON
2008-12-04 02:14:10;bed right, pressure mat OFF
2008-12-04 02:14:12;bed right, pressure mat ON
2008-12-04 02:14:13;bed right, pressure mat OFF
2008-12-04 02:14:23;bed right, pressure mat ON
2008-12-04 02:14:24;bed right, pressure mat OFF
2008-12-04 02:14:33;bed right, pressure mat ON
2008-12-04 02:14:34;bed right, pressure mat OFF
2008-12-04 02:14:37;bed right, pressure mat ON
2008-12-04 02:14:38;bed right, pressure mat OFF
2008-12-04 02:14:40;bed right, pressure mat ON
2008-12-04 02:14:41;bed right, pressure mat ON
2008-12-04 02:14:41;bed right, pressure mat OFF
2008-12-04 02:14:42;bed right, pressure mat OFF
2008-12-04 02:14:44;bed right, pressure mat ON
2008-12-04 02:14:45;bed right, pressure mat OFF
2008-12-04 02:14:49;bed right, pressure mat ON
2008-12-04 02:14:50;bed right, pressure mat OFF
2008-12-04 02:15:07;bed right, pressure mat ON
2008-12-04 02:15:08;bed right, pressure mat OFF
2008-12-04 02:15:10;bed right, pressure mat ON
2008-12-04 02:15:11;bed right, pressure mat OFF
2008-12-04 02:15:12;bed right, pressure mat ON
2008-12-04 02:15:13;bed right, pressure mat OFF
2008-12-04 02:15:21;bed right, pressure mat ON
2008-12-04 02:15:22;bed right, pressure mat OFF
2008-12-04 02:15:38;bed right, pressure mat ON
2008-12-04 02:15:39;bed right, pressure mat OFF
2008-12-04 02:15:43;bed right, pressure mat ON
2008-12-04 02:15:44;bed right, pressure mat OFF
2008-12-04 02:15:45;bed right, pressure mat ON
2008-12-04 02:15:46;bed right, pressure mat OFF
2008-12-04 02:15:54;bed right, pressure mat ON
2008-12-04 02:15:57;bed right, pressure mat ON
2008-12-04 02:15:57;bed right, pressure mat OFF
2008-12-04 02:15:58;bed right, pressure mat OFF
2008-12-04 02:16:00;bed right, pressure mat ON
2008-12-04 02:16:01;bed right, pressure mat OFF
2008-12-04 02:16:11;bed right, pressure mat ON
2008-12-04 02:16:12;bed right, pressure mat OFF
2008-12-04 02:16:14;bed right, pressure mat ON
2008-12-04 02:16:15;bed right, pressure mat OFF
2008-12-04 02:16:15;bed right, pressure mat ON
2008-12-04 02:16:16;bed right, pressure mat OFF
2008-12-04 02:16:17;bed right, pressure mat ON
2008-12-04 02:16:18;bed right, pressure mat OFF
2008-12-04 02:16:25;bed right, pressure mat ON
2008-12-04 02:16:26;bed right, pressure mat OFF
2008-12-04 02:16:29;bed right, pressure mat ON
2008-12-04 02:16:30;bed right, pressure mat OFF
2008-12-04 02:16:31;bed right, pressure mat ON
2008-12-04 02:16:32;bed right, pressure mat OFF
2008-12-04 02:16:33;bed right, pressure mat ON
2008-12-04 02:16:34;bed right, pressure mat OFF
2008-12-04 02:16:46;bed right, pressure mat ON
2008-12-04 02:16:47;bed right, pressure mat OFF
2008-12-04 02:16:49;bed right, pressure mat ON
2008-12-04 02:16:50;bed right, pressure mat OFF
2008-12-04 02:16:52;bed right, pressure mat ON
2008-12-04 02:16:53;bed right, pressure mat OFF
2008-12-04 02:16:54;bed right, pressure mat ON
2008-12-04 02:16:55;bed right, pressure mat OFF
2008-12-04 02:16:58;bed right, pressure mat ON
2008-12-04 02:16:59;bed right, pressure mat OFF
2008-12-04 02:17:01;bed right, pressure mat ON
2008-12-04 02:17:02;bed right, pressure mat OFF
2008-12-04 02:17:03;bed right, pressure mat ON
2008-12-04 02:17:04;bed right, pressure mat OFF
2008-12-04 02:17:05;bed right, pressure mat ON
2008-12-04 02:17:13;bed right, pressure mat OFF
2008-12-04 02:17:29;bed right, pressure mat ON
2008-12-04 02:17:30;bed right, pressure mat OFF
2008-12-04 02:17:36;bed right, pressure mat ON
2008-12-04 02:17:37;bed right, pressure mat OFF
2008-12-04 02:17:43;bed right, pressure mat ON
2008-12-04 02:17:44;bed right, pressure mat OFF
2008-12-04 02:18:01;bed right, pressure mat ON
2008-12-04 02:18:02;bed right, pressure mat OFF
2008-12-04 02:18:10;bed right, pressure mat ON
2008-12-04 02:18:11;bed right, pressure mat OFF
2008-12-04 02:18:12;bed right, pressure mat ON
2008-12-04 02:18:13;bed right, pressure mat OFF
2008-12-04 02:18:19;bed right, pressure mat ON
2008-12-04 02:18:20;bed right, pressure mat OFF
2008-12-04 02:18:34;bed right, pressure mat ON
2008-12-04 02:18:35;bed right, pressure mat OFF
2008-12-04 02:18:38;bed right, pressure mat ON
2008-12-04 02:18:39;bed right, pressure mat OFF
2008-12-04 02:18:46;bed right, pressure mat ON
2008-12-04 02:18:47;bed right, pressure mat OFF
2008-12-04 02:18:48;bed right, pressure mat ON
2008-12-04 02:18:49;bed right, pressure mat OFF
2008-12-04 02:18:59;bed right, pressure mat ON
2008-12-04 02:19:00;bed right, pressure mat OFF
2008-12-04 02:19:08;bed right, pressure mat ON
2008-12-04 02:19:09;bed right, pressure mat OFF
2008-12-04 02:19:16;bed right, pressure mat ON
2008-12-04 02:19:17;bed right, pressure mat OFF
2008-12-04 02:19:19;bed right, pressure mat ON
2008-12-04 02:19:20;bed right, pressure mat OFF
2008-12-04 02:19:22;bed right, pressure mat ON
2008-12-04 02:19:23;bed right, pressure mat OFF
2008-12-04 02:19:27;bed right, pressure mat ON
2008-12-04 02:19:28;bed right, pressure mat OFF
2008-12-04 02:19:30;bed right, pressure mat ON
2008-12-04 02:19:31;bed right, pressure mat OFF
2008-12-04 02:19:34;bed right, pressure mat ON
2008-12-04 02:19:36;bed right, pressure mat OFF
2008-12-04 02:19:38;bed right, pressure mat ON
2008-12-04 02:19:39;bed right, pressure mat OFF
2008-12-04 02:19:41;bed right, pressure mat ON
2008-12-04 02:19:42;bed right, pressure mat OFF
2008-12-04 02:19:44;bed right, pressure mat ON
2008-12-04 02:19:45;bed right, pressure mat OFF
2008-12-04 02:19:49;bed right, pressure mat ON
2008-12-04 02:19:50;bed right, pressure mat OFF
2008-12-04 02:19:51;bed right, pressure mat ON
2008-12-04 02:19:52;bed right, pressure mat OFF
2008-12-04 02:19:53;bed right, pressure mat ON
2008-12-04 02:19:54;bed right, pressure mat OFF
2008-12-04 02:19:56;bed right, pressure mat ON
2008-12-04 02:19:58;bed right, pressure mat OFF
2008-12-04 02:19:58;bed right, pressure mat ON
2008-12-04 02:19:59;bed right, pressure mat OFF
2008-12-04 02:20:03;bed right, pressure mat ON
2008-12-04 02:20:04;bed right, pressure mat OFF
2008-12-04 02:20:06;bed right, pressure mat ON
2008-12-04 02:20:07;bed right, pressure mat OFF
2008-12-04 02:20:10;bed right, pressure mat ON
2008-12-04 02:20:13;bed right, pressure mat OFF
2008-12-04 02:20:15;bed right, pressure mat ON
2008-12-04 02:20:16;bed right, pressure mat OFF
2008-12-04 02:20:19;bed right, pressure mat ON
2008-12-04 02:20:20;bed right, pressure mat OFF
2008-12-04 02:20:27;bed right, pressure mat ON
2008-12-04 02:20:28;bed right, pressure mat OFF
2008-12-04 02:20:46;bed right, pressure mat ON
2008-12-04 02:20:47;bed right, pressure mat OFF
2008-12-04 02:20:53;bed right, pressure mat ON
2008-12-04 02:20:54;bed right, pressure mat OFF
2008-12-04 02:20:57;bed right, pressure mat ON
2008-12-04 02:20:58;bed right, pressure mat OFF
2008-12-04 02:21:04;bed right, pressure mat ON
2008-12-04 02:21:05;bed right, pressure mat OFF
2008-12-04 02:21:12;bed right, pressure mat ON
2008-12-04 02:21:16;bed right, pressure mat OFF
2008-12-04 02:21:19;bed right, pressure mat ON
2008-12-04 02:21:20;bed right, pressure mat OFF
2008-12-04 02:21:23;bed right, pressure mat ON
2008-12-04 02:21:24;bed right, pressure mat OFF
2008-12-04 02:21:25;bed right, pressure mat ON
2008-12-04 02:21:26;bed right, pressure mat OFF
2008-12-04 02:21:29;bed right, pressure mat ON
2008-12-04 02:21:30;bed right, pressure mat OFF
2008-12-04 02:21:32;bed right, pressure mat ON
2008-12-04 02:21:33;bed right, pressure mat OFF
2008-12-04 02:21:36;bed right, pressure mat ON
2008-12-04 02:21:37;bed right, pressure mat OFF
2008-12-04 02:21:38;bed right, pressure mat ON
2008-12-04 02:21:39;bed right, pressure mat OFF
2008-12-04 02:21:49;bed right, pressure mat ON
2008-12-04 02:21:51;bed right, pressure mat OFF
2008-12-04 02:21:52;bed right, pressure mat ON
2008-12-04 02:21:53;bed right, pressure mat OFF
2008-12-04 02:21:54;bed right, pressure mat ON
2008-12-04 02:21:55;bed right, pressure mat OFF
2008-12-04 02:21:57;bed right, pressure mat ON
2008-12-04 02:21:58;bed right, pressure mat OFF
2008-12-04 02:22:13;bed right, pressure mat ON
2008-12-04 02:22:14;bed right, pressure mat OFF
2008-12-04 02:22:15;bed right, pressure mat ON
2008-12-04 02:22:16;bed right, pressure mat OFF
2008-12-04 02:22:18;bed right, pressure mat ON
2008-12-04 02:22:19;bed right, pressure mat OFF
2008-12-04 02:22:35;bed right, pressure mat ON
2008-12-04 02:22:36;bed right, pressure mat OFF
2008-12-04 02:22:46;bed right, pressure mat ON
2008-12-04 02:22:47;bed right, pressure mat OFF
2008-12-04 02:22:56;bed right, pressure mat ON
2008-12-04 02:22:57;bed right, pressure mat OFF
2008-12-04 02:23:00;bed right, pressure mat ON
2008-12-04 02:23:01;bed right, pressure mat OFF
2008-12-04 02:23:04;bed right, pressure mat ON
2008-12-04 02:23:06;bed right, pressure mat OFF
2008-12-04 02:23:07;bed right, pressure mat ON
2008-12-04 02:23:08;bed right, pressure mat OFF
2008-12-04 02:23:25;bed right, pressure mat ON
2008-12-04 02:23:26;bed right, pressure mat OFF
2008-12-04 02:23:38;bed right, pressure mat ON
2008-12-04 02:23:39;bed right, pressure mat OFF
2008-12-04 02:23:51;bed right, pressure mat ON
2008-12-04 02:23:52;bed right, pressure mat OFF
2008-12-04 02:23:53;bed right, pressure mat ON
2008-12-04 02:23:54;bed right, pressure mat OFF
2008-12-04 02:23:55;bed right, pressure mat ON
2008-12-04 02:23:56;bed right, pressure mat OFF
2008-12-04 02:23:57;bed right, pressure mat ON
2008-12-04 02:23:58;bed right, pressure mat OFF
2008-12-04 02:24:00;bed right, pressure mat ON
2008-12-04 02:24:01;bed right, pressure mat OFF
2008-12-04 02:24:13;bed right, pressure mat ON
2008-12-04 02:24:22;bed right, pressure mat OFF
2008-12-04 02:24:24;bed right, pressure mat ON
2008-12-04 02:24:27;bed right, pressure mat OFF
2008-12-04 02:24:28;bed right, pressure mat ON
2008-12-04 02:24:29;bed right, pressure mat OFF
2008-12-04 02:24:30;bed right, pressure mat ON
2008-12-04 02:24:31;bed right, pressure mat OFF
2008-12-04 02:24:32;bed right, pressure mat ON
2008-12-04 02:24:33;bed right, pressure mat OFF
2008-12-04 02:24:36;bed right, pressure mat ON
2008-12-04 02:24:37;bed right, pressure mat OFF
2008-12-04 02:24:40;bed right, pressure mat ON
2008-12-04 02:24:42;bed right, pressure mat OFF
2008-12-04 02:24:43;bed right, pressure mat ON
2008-12-04 02:24:44;bed right, pressure mat OFF
2008-12-04 02:24:51;bed right, pressure mat ON
2008-12-04 02:24:52;bed right, pressure mat OFF
2008-12-04 02:24:55;bed right, pressure mat ON
2008-12-04 02:24:56;bed right, pressure mat OFF
2008-12-04 02:25:01;bed right, pressure mat ON
2008-12-04 02:25:03;bed right, pressure mat OFF
2008-12-04 02:25:04;bed right, pressure mat ON
2008-12-04 02:25:05;bed right, pressure mat OFF
2008-12-04 02:25:06;bed right, pressure mat ON
2008-12-04 02:25:07;bed right, pressure mat OFF
2008-12-04 02:25:10;bed right, pressure mat ON
2008-12-04 02:25:11;bed right, pressure mat OFF
2008-12-04 02:25:24;bed right, pressure mat ON
2008-12-04 02:25:25;bed right, pressure mat OFF
2008-12-04 02:25:30;bed right, pressure mat ON
2008-12-04 02:25:31;bed right, pressure mat OFF
2008-12-04 02:25:33;bed right, pressure mat ON
2008-12-04 02:25:34;bed right, pressure mat OFF
2008-12-04 02:25:36;bed right, pressure mat ON
2008-12-04 02:25:37;bed right, pressure mat OFF
2008-12-04 02:25:41;bed right, pressure mat ON
2008-12-04 02:25:42;bed right, pressure mat OFF
2008-12-04 02:25:52;bed right, pressure mat ON
2008-12-04 02:25:53;bed right, pressure mat OFF
2008-12-04 02:25:56;bed right, pressure mat ON
2008-12-04 02:25:57;bed right, pressure mat OFF
2008-12-04 02:25:59;bed right, pressure mat ON
2008-12-04 02:26:00;bed right, pressure mat OFF
2008-12-04 02:26:04;bed right, pressure mat ON
2008-12-04 02:26:07;bed right, pressure mat OFF
2008-12-04 02:26:16;bed right, pressure mat ON
2008-12-04 02:26:17;bed right, pressure mat OFF
2008-12-04 02:26:24;bed right, pressure mat ON
2008-12-04 02:26:26;bed right, pressure mat OFF
2008-12-04 02:26:31;bed right, pressure mat ON
2008-12-04 02:26:32;bed right, pressure mat OFF
2008-12-04 02:26:40;bed right, pressure mat ON
2008-12-04 02:26:41;bed right, pressure mat OFF
2008-12-04 02:26:44;bed right, pressure mat ON
2008-12-04 02:26:45;bed right, pressure mat OFF
2008-12-04 02:27:02;bed right, pressure mat ON
2008-12-04 02:27:03;bed right, pressure mat OFF
2008-12-04 02:27:07;bed right, pressure mat ON
2008-12-04 02:27:09;bed right, pressure mat OFF
2008-12-04 02:27:21;bed right, pressure mat ON
2008-12-04 02:27:30;bed right, pressure mat OFF
2008-12-04 02:27:31;bed right, pressure mat ON
2008-12-04 02:27:32;bed right, pressure mat OFF
2008-12-04 02:27:34;bed right, pressure mat ON
2008-12-04 02:27:35;bed right, pressure mat OFF
2008-12-04 02:27:41;bed right, pressure mat ON
2008-12-04 02:27:42;bed right, pressure mat OFF
2008-12-04 02:27:48;bed right, pressure mat ON
2008-12-04 02:27:49;bed right, pressure mat OFF
2008-12-04 02:27:50;bed right, pressure mat ON
2008-12-04 02:27:51;bed right, pressure mat OFF
2008-12-04 02:27:56;bed right, pressure mat ON
2008-12-04 02:27:58;bed right, pressure mat OFF
2008-12-04 02:28:09;bed right, pressure mat ON
2008-12-04 02:28:10;bed right, pressure mat OFF
2008-12-04 02:28:26;bed right, pressure mat ON
2008-12-04 02:28:27;bed right, pressure mat OFF
2008-12-04 02:28:30;bed right, pressure mat ON
2008-12-04 02:28:31;bed right, pressure mat OFF
2008-12-04 02:28:51;bed right, pressure mat ON
2008-12-04 02:28:52;bed right, pressure mat OFF
2008-12-04 02:28:58;bed right, pressure mat ON
2008-12-04 02:28:59;bed right, pressure mat OFF
2008-12-04 02:29:01;bed right, pressure mat ON
2008-12-04 02:29:02;bed right, pressure mat OFF
2008-12-04 02:29:13;bed right, pressure mat ON
2008-12-04 02:29:16;bed right, pressure mat ON
2008-12-04 02:29:16;bed right, pressure mat OFF
2008-12-04 02:29:17;bed right, pressure mat OFF
2008-12-04 02:29:18;bed right, pressure mat ON
2008-12-04 02:29:19;bed right, pressure mat OFF
2008-12-04 02:29:24;bed right, pressure mat ON
2008-12-04 02:29:28;bed right, pressure mat OFF
2008-12-04 02:29:30;bed right, pressure mat ON
2008-12-04 02:29:31;bed right, pressure mat OFF
2008-12-04 02:29:36;bed right, pressure mat ON
2008-12-04 02:29:37;bed right, pressure mat OFF
2008-12-04 02:29:41;bed right, pressure mat ON
2008-12-04 02:29:42;bed right, pressure mat OFF
2008-12-04 02:29:44;bed right, pressure mat ON
2008-12-04 02:29:45;bed right, pressure mat OFF
2008-12-04 02:29:50;bed right, pressure mat ON
2008-12-04 02:29:51;bed right, pressure mat OFF
2008-12-04 02:29:52;bed right, pressure mat ON
2008-12-04 02:29:53;bed right, pressure mat OFF
2008-12-04 02:29:56;bed right, pressure mat ON
2008-12-04 02:29:57;bed right, pressure mat OFF
2008-12-04 02:30:01;bed right, pressure mat ON
2008-12-04 02:30:02;bed right, pressure mat OFF
2008-12-04 02:30:04;bed right, pressure mat ON
2008-12-04 02:30:38;bed right, pressure mat OFF
2008-12-04 02:30:41;bed right, pressure mat ON
2008-12-04 02:30:44;bed right, pressure mat OFF
2008-12-04 02:30:53;bed right, pressure mat ON
2008-12-04 02:30:54;bed right, pressure mat OFF
2008-12-04 02:31:05;bed right, pressure mat ON
2008-12-04 02:31:06;bed right, pressure mat OFF
2008-12-04 02:31:10;bed right, pressure mat ON
2008-12-04 02:31:11;bed right, pressure mat OFF
2008-12-04 02:31:15;bed right, pressure mat ON
2008-12-04 02:31:16;bed right, pressure mat OFF
2008-12-04 02:31:21;bed right, pressure mat ON
2008-12-04 02:31:22;bed right, pressure mat OFF
2008-12-04 02:31:41;bed right, pressure mat ON
2008-12-04 02:31:42;bed right, pressure mat OFF
